Group,Link,Type
The Chosun Ilbo (english.chosun.com),https://mediabiasfactcheck.com/the-chosun-ilbo/,right-center
The Chronicle Herald (thechronicleherald.ca),https://mediabiasfactcheck.com/the-chronicle-herald/,right-center
The Citizen,https://mediabiasfactcheck.com/the-citizen-south-africa/,right-center
The Courier Mail (www.couriermail.com.au),https://mediabiasfactcheck.com/the-courier-mail/,right-center
The Dickinson Press (thedickinsonpress.com),https://mediabiasfactcheck.com/the-dickinson-press-bias/,right-center
The Dispatch (thedispatch.com),https://mediabiasfactcheck.com/the-dispatch/,right-center
The Durango Herald (durangoherald.com),https://mediabiasfactcheck.com/the-durango-herald/,right-center
The Elkhart Truth,https://mediabiasfactcheck.com/the-elkhart-truth/,right-center
The Fiscal Times (www.thefiscaltimes.com),https://mediabiasfactcheck.com/the-fiscal-times/,right-center
The Free Press (thefp.com),https://mediabiasfactcheck.com/the-free-press-bias/,right-center
The Gazette (Cedar Rapids) (www.thegazette.com),https://mediabiasfactcheck.com/the-gazette-cedar-rapids/,right-center
The Globe and Mail (Toronto) (www.theglobeandmail.com),https://mediabiasfactcheck.com/the-globe-and-mail/,right-center
The Graphic Leader (thegraphicleader.com),https://mediabiasfactcheck.com/the-graphic-leader/,right-center
The Great Task (greattask.com),https://mediabiasfactcheck.com/the-great-task-bias/,right-center
The Hub (thehub.ca),https://mediabiasfactcheck.com/the-hub-bias-and-credibility/,right-center
The Independent Institute (www.independent.org),https://mediabiasfactcheck.com/the-independent-review/,right-center
The Japan News (the-japan-news.com),https://mediabiasfactcheck.com/the-japan-news/,right-center
The Jerusalem Report,https://mediabiasfactcheck.com/the-jerusalem-report/,right-center
The Jewish Press (www.jewishpress.com),https://mediabiasfactcheck.com/the-jewish-press/,right-center
The Journal (West Virginia) (journal-news.net),https://mediabiasfactcheck.com/the-journal-west-virginia/,right-center
The Kentucky Standard (pmg-ky2.com/kystandard/),https://mediabiasfactcheck.com/kentucky-standard-bias/,right-center
The Libertarian Republic (thelibertarianrepublic.com),https://mediabiasfactcheck.com/the-libertarian-republic/,right-center
The Londoner (thelondoner.ca),https://mediabiasfactcheck.com/the-londoner-bias/,right-center
The Nation Pakistan (nation.com.pk),https://mediabiasfactcheck.com/the-nation-pakistan/,right-center
The New Atlantis (www.thenewatlantis.com),https://mediabiasfactcheck.com/the-new-atlantis/,right-center
The New Criterion (newcriterion.com),https://mediabiasfactcheck.com/the-new-criterion-bias-and-credibility/,right-center
The News International (www.thenews.com.pk),https://mediabiasfactcheck.com/the-news-international/,right-center
The News (New Glasgow) (saltwire.com/nova-scotia/),https://mediabiasfactcheck.com/the-news-new-glasgow-bias/,right-center
The Objective Standard (www.theobjectivestandard.com),https://mediabiasfactcheck.com/the-objective-standard/,right-center
The Oklahoman (www.oklahoman.com),https://mediabiasfactcheck.com/the-oklahoman/,right-center
The Pantagraph (www.pantagraph.com),https://mediabiasfactcheck.com/the-pantagraph/,right-center
"The Post-Journal (Jamestown, New York) (post-journal.com)",https://mediabiasfactcheck.com/the-post-journal-jamestown-new-york/,right-center
The Press-Enterprise (www.pe.com),https://mediabiasfactcheck.com/the-press-enterprise/,right-center
ThePrint (theprint.in),https://mediabiasfactcheck.com/theprint-bias/,right-center
The Province (theprovince.com),https://mediabiasfactcheck.com/the-province-bias/,right-center
The Seymour Tribune (tribtown.com),https://mediabiasfactcheck.com/the-seymour-tribune-bias/,right-center
The Spectator (uk) (www.spectator.co.uk),https://mediabiasfactcheck.com/the-spectator-uk/,right-center
The Spectator (USA) (spectator.us),https://mediabiasfactcheck.com/the-spectator-usa/,right-center
The Spectator World (spectatorworld.com),https://mediabiasfactcheck.com/the-spectator-world-bias/,right-center
The Spokesman-Review (www.spokesman.com),https://mediabiasfactcheck.com/the-spokesman-review/,right-center
The Standard (Kenya) (standardmedia.co.ke),https://mediabiasfactcheck.com/the-standard-kenya/,right-center
The Straits Times (www.straitstimes.com),https://mediabiasfactcheck.com/the-straits-times/,right-center
TheStreet (thestreet.com),https://mediabiasfactcheck.com/thestreet/,right-center
The Sumter Item (www.theitem.com),https://mediabiasfactcheck.com/the-sumter-item/,right-center
The Times Herald (Port Huron) (www.thetimesherald.com),https://mediabiasfactcheck.com/the-times-herald-port-huron/,right-center
The Times of India (timesofindia.indiatimes.com),https://mediabiasfactcheck.com/times-of-india/,right-center
The Times UK and Sunday Times (www.thetimes.co.uk),https://mediabiasfactcheck.com/the-times-of-london/,right-center
The Tribune (India) (tribuneindia.com),https://mediabiasfactcheck.com/the-tribune-india-bias/,right-center
The Washington Institute for Near East Policy (www.washingtoninstitute.org),https://mediabiasfactcheck.com/washington-institute-for-near-east-policy/,right-center
The West Australian (thewest.com.au),https://mediabiasfactcheck.com/the-west-australian/,right-center
The Winchester Star,https://mediabiasfactcheck.com/the-winchester-star/,right-center
The Yomiuri Shimbun (yomiuri.co.jp),https://mediabiasfactcheck.com/the-yomiuri-shimbun/,right-center
This Day Live (thisdaylive.com),https://mediabiasfactcheck.com/this-day-live-bias-and-credibility/,right-center
This is Money (thisismoney.co.uk),https://mediabiasfactcheck.com/this-is-money-bias/,right-center
Thomasville Times (hpenews.com/thomasville_times/),https://mediabiasfactcheck.com/thomasville-times-bias/,right-center
Times-Georgian (times-georgian.com),https://mediabiasfactcheck.com/times-georgian-bias/,right-center
Times News (Pennsylvania) (www.tnonline.com),https://mediabiasfactcheck.com/times-news-pennsylvania/,right-center
Times of South Africa (www.timeslive.co.za),https://mediabiasfactcheck.com/times-of-south-africa-times-live/,right-center
Times of Zambia (times.co.zm),https://mediabiasfactcheck.com/times-of-zambia-bias-and-credibility/,right-center
Timmins Daily Press (timminspress.com),https://mediabiasfactcheck.com/timmins-daily-press-bias/,right-center
Timmins Times (https://www.timminstimes.com/),https://mediabiasfactcheck.com/timmins-times-bias/,right-center
TMZ (https://www.tmz.com/),https://mediabiasfactcheck.com/tmz/,right-center
TND – The National Desk (thenationaldesk.com),https://mediabiasfactcheck.com/tnd-the-national-news-desk-bias/,right-center
Today Singapore (todayonline.com),https://mediabiasfactcheck.com/today-singapore-bias/,right-center
Toledo Blade (www.toledoblade.com),https://mediabiasfactcheck.com/toledo-blade/,right-center
To Vima (tovima.gr),https://mediabiasfactcheck.com/to-vima/,right-center
Trafalgar Group Polling (trafalgargroup.org),https://mediabiasfactcheck.com/trafalgar-group-polling-bias-and-credibility/,right-center
Transparent California (transparentcalifornia.com),https://mediabiasfactcheck.com/transparent-california/,right-center
Trentonian (trentonian.ca),https://mediabiasfactcheck.com/trentonian-bias-and-credibility/,right-center
TRIBUNnews.com,https://mediabiasfactcheck.com/tribunnews-com/,right-center
Tri-County Vanguard (saltwire.com/nova-scotia/),https://mediabiasfactcheck.com/tri-county-vanguard-bias/,right-center
Troy Messenger (troymessenger.com),https://mediabiasfactcheck.com/troy-messenger-bias/,right-center
TRT Afrika (trtafrika.com),https://mediabiasfactcheck.com/trt-afrika-bias/,right-center
Truro Daily News (saltwire.com/nova-scotia/),https://mediabiasfactcheck.com/truro-daily-news-bias/,right-center
Tulsa World,https://mediabiasfactcheck.com/tulsa-world/,right-center
Tyler Morning Telegraph (tylerpaper.com),https://mediabiasfactcheck.com/tyler-morning-telegraph-bias/,right-center
UkrInform (ukrinform.com),https://mediabiasfactcheck.com/ukrinform-bias/,right-center
Uncommon Ground Media (uncommongroundmedia.com),https://mediabiasfactcheck.com/uncommon-ground-media-bias/,right-center
Unherd (unherd.com),https://mediabiasfactcheck.com/unherd-bias/,right-center
Upward News (upward.news),https://mediabiasfactcheck.com/upward-news-bias/,right-center
Valley Journal Advertiser (saltwire.com/memberships-annapolis-valley-register-valley-journal-advertiser/),https://mediabiasfactcheck.com/valley-journal-advertiser-bias/,right-center
ValueWalk (www.valuewalk.com),https://mediabiasfactcheck.com/valuewalk/,right-center
Van Buren Democrat (thecabin.net/vanburen/),https://mediabiasfactcheck.com/van-buren-county-democrat-bias/,right-center
Vancouver Province (theprovince.com),https://mediabiasfactcheck.com/vancouver-province-bias/,right-center
Vancouver Sun (vancouversun.com),https://mediabiasfactcheck.com/vancouver-sun/,right-center
Vatican Radio (vaticannews.va),https://mediabiasfactcheck.com/vatican-radio/,right-center
Vermilion Standard (vermilionstandard.com),https://mediabiasfactcheck.com/vermilion-standard-bias/,right-center
Villages-News.com,https://mediabiasfactcheck.com/villages-news-bias/,right-center
Villa Rican (times-georgian.com/villa_rican/),https://mediabiasfactcheck.com/villa-rican-bias/,right-center
Vincennes Sun-Commercial (suncommercial.com),https://mediabiasfactcheck.com/vincennes-sun-commercial-bias/,right-center
Vulcan Advocate (vulcanadvocate.com),https://mediabiasfactcheck.com/vulcan-advocate-bias/,right-center
Wabash Plain Dealer (wabashplaindealer.com),https://mediabiasfactcheck.com/wabash-plain-dealer-bias/,right-center
WACH – Columbia News (wach.com),https://mediabiasfactcheck.com/wach-columbia-news/,right-center
Wallaceburg Courier Press (wallaceburgcourierpress.com),https://mediabiasfactcheck.com/wallaceburg-courier-press-bias/,right-center
Wall Street Journal (www.wsj.com),https://mediabiasfactcheck.com/wall-street-journal/,right-center
Warrick County Standard (warricknews.com),https://mediabiasfactcheck.com/warrick-county-standard-bias/,right-center
Washington C H Record Herald (recordherald.com),https://mediabiasfactcheck.com/washington-c-h-record-herald-bias/,right-center
Watchdog.org,https://mediabiasfactcheck.com/watchdog-org/,right-center
Waterbury Republican-American (www.rep-am.com),https://mediabiasfactcheck.com/waterbury-republican-american/,right-center
WBFF – Baltimore News (foxbaltimore.com),https://mediabiasfactcheck.com/wbff-baltimore-news-bias/,right-center
WBMA – Birmingham News (abc3340.com),https://mediabiasfactcheck.com/wbma-birmingham-news/,right-center
WCHS – Charleston News (wchstv.com),https://mediabiasfactcheck.com/wchs-charleston-news-bias/,right-center
WCIV – Charleston News (abcnews4.com),https://mediabiasfactcheck.com/wciv-charleston-news-bias/,right-center
WCTI – New Bern News (wcti12.com),https://mediabiasfactcheck.com/wcti-new-bern-news/,right-center
WCYB – Bristol News (wcyb.com),https://mediabiasfactcheck.com/wcyb-bristol-news-bias/,right-center
WDKY – Lexington News (foxlexington.com),https://mediabiasfactcheck.com/wdky-lexington-news/,right-center
WEAR TV – Pensacola News (weartv.com),https://mediabiasfactcheck.com/wear-tv-pensacola-news-bias/,right-center
West Central Tribune (wctrib.com),https://mediabiasfactcheck.com/west-central-tribune/,right-center
West Elgin Chronicle (thechronicle-online.com),https://mediabiasfactcheck.com/west-elgin-chronicle-bias/,right-center
Wetaskiwin Times (wetaskiwintimes.com),https://mediabiasfactcheck.com/wetaskiwin-times-bias/,right-center
Wetumpka Herald (thewetumpkaherald.com),https://mediabiasfactcheck.com/wetumpka-herald-bias/,right-center
WEYI – Saginaw News (nbc25news.com),https://mediabiasfactcheck.com/weyi-saginaw-news-bias/,right-center
WFXL – Albany GA (wfxl.com),https://mediabiasfactcheck.com/wfxl-albany-ga/,right-center
WGME – CBS 13 (wgme.com),https://mediabiasfactcheck.com/wgme-cbs-13/,right-center
WGTQ – Sault Ste Marie (upnorthlive.com),https://mediabiasfactcheck.com/wgtq-sault-ste-marie/,right-center
WGTU – Traverse City News (upnorthlive.com),https://mediabiasfactcheck.com/wgtu-traverse-city-news/,right-center
WGXA News (wgxa.tv),https://mediabiasfactcheck.com/wgxa-news-bias/,right-center
WHAM – Rochester News (13wham.com),https://mediabiasfactcheck.com/wham-rochester-news-bias/,right-center
Whitecourt Star (whitecourtstar.com),https://mediabiasfactcheck.com/whitecourt-star-bias/,right-center
WHP – Harrisburg News (local21news.com),https://mediabiasfactcheck.com/whp-harrisburg-news/,right-center
Wiarton Echo (wiartonecho.com),https://mediabiasfactcheck.com/wiarton-echo-bias/,right-center
WICS – Springfield News (newschannel20.com),https://mediabiasfactcheck.com/wics-springfield-news-bias/,right-center
Wilkes Journal-Patriot (journalpatriot.com),https://mediabiasfactcheck.com/wilkes-journal-patriot-bias/,right-center
Willcox Range News (myheraldreview.com/news/willcox),https://mediabiasfactcheck.com/willcox-range-news-bias/,right-center
Williamsport Sun-Gazette (www.sungazette.com),https://mediabiasfactcheck.com/williamsport-sun-gazette/,right-center
Willoughby News-Herald (news-herald.com),https://mediabiasfactcheck.com/willoughby-news-herald/,right-center
Wilmington News Journal (wnewsj.com),https://mediabiasfactcheck.com/wilmington-news-journal-bias/,right-center
Winchester Sun (winchestersun.com),https://mediabiasfactcheck.com/winchester-sun-bias/,right-center
Windsor Star (windsorstar.com),https://mediabiasfactcheck.com/windsor-star/,right-center
Winnipeg Sun (winnipegsun.com),https://mediabiasfactcheck.com/winnipeg-sun-bias/,right-center
WJAC – NBC 6 (wjactv.com),https://mediabiasfactcheck.com/wjac-nbc-6-bias/,right-center
WJAR – Providence News (turnto10.com),https://mediabiasfactcheck.com/wjar-providence-news/,right-center
WJBC – 1230AM – Bloomington (wjbc.com),https://mediabiasfactcheck.com/wjbc-1230am-bloomington-bias-and-credibility/,right-center
WJLA – ABC 7 (wjla.com),https://mediabiasfactcheck.com/wjla-abc-7-bias/,right-center
WJR – 760AM – Detroit (wjr.com),https://mediabiasfactcheck.com/wjr-760am-detroit-bias-and-credibility/,right-center
WKEF – Dayton News (dayton247now.com),https://mediabiasfactcheck.com/wkef-dayton-news-bias/,right-center
WKRC – Cincinnati (local12.com),https://mediabiasfactcheck.com/wkrc-cincinnati-bias/,right-center
WLOS (ABC13News) (wlos.com),https://mediabiasfactcheck.com/wlos-abc13news/,right-center
WLUK – Fox 11 (fox11online.com),https://mediabiasfactcheck.com/wluk-fox-11/,right-center
WMBD – 1470 AM – Peoria (wmbdradio.com),https://mediabiasfactcheck.com/wmbd-1470-am-peoria-bias/,right-center
WNBW – Gainesville News (mycbs4.com),https://mediabiasfactcheck.com/wnbw-gainesville-news-bias/,right-center
WNWO 24 News (nbc24.com),https://mediabiasfactcheck.com/wnwo-24-news-bias/,right-center
WOAI – San Antonio News (news4sanantonio.com),https://mediabiasfactcheck.com/woai-san-antonio-news-bias/,right-center
WOLF – Fox56 (fox56.com),https://mediabiasfactcheck.com/wolf-fox56-bias/,right-center
Woodstock Sentinel-Review (woodstocksentinelreview.com),https://mediabiasfactcheck.com/woodstock-sentinel-review-bias/,right-center
Worthington Globe (dglobe.com),https://mediabiasfactcheck.com/worthington-globe-bias/,right-center
WPDE – Florence News (wpde.com),https://mediabiasfactcheck.com/wpde-florence-news-bias/,right-center
WPEC – CBS12.com (cbs12.com),https://mediabiasfactcheck.com/wpec-cbs12-com/,right-center
WPFO – Portland News (fox23maine.com),https://mediabiasfactcheck.com/wpfo-portland-news-bias/,right-center
WPGH – Pittsburgh News (wpgh53.com),https://mediabiasfactcheck.com/wpgh-pittsburgh-news/,right-center
WPMI – Mobile News (mynbc15.com),https://mediabiasfactcheck.com/wpmi-mobile-news/,right-center
WPRO – 99.7 FM – Providence (997wpro.com),https://mediabiasfactcheck.com/wpro-99-7-fm-providence-bias-and-credibility/,right-center
WPSD – Paducah News (wpsdlocal6.com),https://mediabiasfactcheck.com/wpsd-paducah-news-bias-and-credibility/,right-center
WRGB – Albany (cbs6albany.com),https://mediabiasfactcheck.com/wrgb-albany-bias/,right-center
WRGT – Dayton News (dayton247now.com),https://mediabiasfactcheck.com/wrgt-dayton-news-bias/,right-center
WRLH – Richmond News (foxrichmond.com),https://mediabiasfactcheck.com/wrlh-richmond-news-bias/,right-center
WSBA – 93.9 FM – York (newstalkwsba.com),https://mediabiasfactcheck.com/wsba-93-9-fm-york-bias/,right-center
WSBT 22 News (wsbt.com),https://mediabiasfactcheck.com/wsbt-22-news-bias/,right-center
WSET – Lynchburg News (wset.com),https://mediabiasfactcheck.com/wset-lynchburg-news-bias/,right-center
WSMH – Flint (nbc25news.com),https://mediabiasfactcheck.com/wsmh-flint-bias/,right-center
WSTM – CNYCentral (cnycentral.com),https://mediabiasfactcheck.com/wstm-cnycentral-bias/,right-center
WSYX (abc6onyourside.com),https://mediabiasfactcheck.com/wsyx-abc6onyourside-com-bias/,right-center
WTGS – Savannah (fox28media.com),https://mediabiasfactcheck.com/wtgs-savannah-bias/,right-center
WTOM – Lansing News (upnorthlive.com),https://mediabiasfactcheck.com/wtom-lansing-news-bias/,right-center
WTOV Steubenville-Wheeling (wtov9.com),https://mediabiasfactcheck.com/wtov-steubenville-wheeling/,right-center
WTTE – Columbus News (myfox28columbus.com),https://mediabiasfactcheck.com/wtte-columbus-news/,right-center
WTVC – ABC Chattanooga (newschannel9.com),https://mediabiasfactcheck.com/wtvc-abc-chattanooga-bias/,right-center
WTVC – Chattanooga (foxchattanooga.com),https://mediabiasfactcheck.com/wtvc-chattanooga-bias/,right-center
WTVH – CNYCentral (cnycentral.com),https://mediabiasfactcheck.com/wtvh-cnycentral-bias/,right-center
WTWC – Tallahassee News (wtwc40.com),https://mediabiasfactcheck.com/wtwc-tallahassee-news-bias/,right-center
WUHF – Rochester (foxrochester.com),https://mediabiasfactcheck.com/wuhf-rochester-bias/,right-center
WUTV – Buffalo News (wutv29.com),https://mediabiasfactcheck.com/wutv-buffalo-news-bias/,right-center
WVAH – Charleston News (wvah.com),https://mediabiasfactcheck.com/wvah-charleston-news-bias/,right-center
WXLV – Winston-Salem (abc45.com),https://mediabiasfactcheck.com/wxlv-winston-salem-bias/,right-center
WZTV – Nashville (fox17.com),https://mediabiasfactcheck.com/wztv-nashville-bias/,right-center
Xenia Gazette (xeniagazette.com),https://mediabiasfactcheck.com/xenia-gazette-bias/,right-center
Yankee Institute for Public Policy (https://yankeeinstitute.org),https://mediabiasfactcheck.com/yankee-institute-bias-rating/,right-center
Yeshiva World News (theyeshivaworld.com),https://mediabiasfactcheck.com/yeshiva-world-bias/,right-center
Yonhap News Agency (en.yna.co.kr),https://mediabiasfactcheck.com/yonhap-news-agency-bias/,right-center
Yucatan Times (theyucatantimes.com),https://mediabiasfactcheck.com/yucatan-times-bias/,right-center
Zebra Fact Check (www.zebrafactcheck.com),https://mediabiasfactcheck.com/zebra-fact-check/,right-center
